COGs,Human,Algae,Acuatic,Aves,Fish,Fungi,Mamalia,Nematoda,Plants,Reptilia,Soil,Wastewater,Others,RH,NRH,Animals
COG:COG0761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2957,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1760,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0689,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3380,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1660,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0740,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG5009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0569,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0460,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG5007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
